ID,Name,Link,UserName,Type,Time,Date,Played,Like,Repost
2386,graves,https://soundcloud.com/wearegraves/let-me-go-feat-lil-traffic-aviella-hex-cougar,"Let Me Go feat. Lil Traffic, Aviella, Hex Cougar",None,4:33,2017-05-05T04:03:51.000Z,"515,526","11,103","1,880"
2387,OblockMunnaGang,https://soundcloud.com/chief_keefsosa/chief-keef-send-it-up-sorry-4-the-weight,Chief Keef - Send It Up { Sorry 4 The Weight },rap,3:14,2015-02-18T16:02:00.000Z,"467,118","5,141",268
2388,OblockMunnaGang,https://soundcloud.com/chief_keefsosa/chief-keef-chamberland-sorry-4-the-weight,Chief Keef - Chamberland { Sorry 4 The Weight },rap,4:13,2015-02-18T16:12:07.000Z,"730,716","7,816",534
2389,Sun Glitters,https://soundcloud.com/sunglitters/see-you,See You,glitterswave ,4:25,2015-10-17T15:16:17.000Z,"31,203",637,104
2390,Kwantus,https://soundcloud.com/kwantus/the-poacher,The Poacher,Kwantus,3:20,2015-10-15T05:14:22.000Z,"54,449","1,361",232
2391,FOTO,https://soundcloud.com/fototillidie/new-wave-no-go-zone-foto-remix,NEW WAVE - NO GO ZONE (FØTO REMIX),NEW WAVE ,2:47,2015-04-11T08:58:25.000Z,"77,379",610,81
2392,Mad Decent,https://soundcloud.com/maddecent/boaz-van-de-beatz-serving-feat-ronnie-flex,Boaz Van De Beatz - Serving (feat. Ronnie Flex),dance,4:03,2015-03-03T18:05:16.000Z,"533,442","9,863","1,708"
2393,ASAPMob,https://soundcloud.com/asapmob/choppas-on-deck-feat-a-ap-ferg,Choppas On Deck (Feat. A$AP Ferg) [Prod. By E.Smitty],Trillwave,3:28,2012-08-28T18:25:34.000Z,"1,028,168","16,656","2,562"
2394,BeBen's Chientus,https://soundcloud.com/bebens-l-h/17-gotham-city-feat-asap-ferg,"17 Gotham City (Feat. ASAP Ferg, ASAP Twelvyy & ASAP Nast) [Prod. By ASAP Ty Beats]",None,4:29,2013-07-09T05:43:15.000Z,"563,964","8,569",871
2395,YMCMB-Official,https://soundcloud.com/ymcmbofficial/tyga-dope-ft-rick-ross,Tyga - Dope ft Rick Ross,Hiphop,3:44,2013-01-16T23:10:09.000Z,"29,180,910","444,661","59,546"
2396,Soulja Boy,https://soundcloud.com/soulja-boy-13/03-cake-prod-by-iso-beats,03 - Cake (prod By ISO Beats),Soulja Boy,4:27,2015-05-16T04:21:14.000Z,"7,434",114,18
2397,octobersveryown,https://soundcloud.com/octobersveryown/drake-girls-love-beyonce-feat,Drake ~ Girls Love Beyonce Feat. James Fauntleroy,None,3:45,2013-04-16T04:07:06.000Z,"73,624,460","1,070,093","153,046"
2398,octobersveryown,https://soundcloud.com/octobersveryown/drake-summer-sixteen,Drake - Summer Sixteen,Rap,0:00,2016-01-31T00:00:00.000Z,"201,941","1,708",143
2399,octobersveryown,https://soundcloud.com/octobersveryown/drake-jungle-1,Drake - Jungle,Rap,0:00,2015-02-12T00:00:00.000Z,"473,818","6,213",243
2400,Mathieu Greedy Charette,https://soundcloud.com/mathieugreedycharette/mary-jane-at-gatineau-1,Mary-Jane  at Gatineau,None,3:16,2014-09-29T23:18:24.000Z,"1,270",7,0
2401,Mathieu Greedy Charette,https://soundcloud.com/mathieugreedycharette/greedy-bwoii-summer-time-mp3,Greedy Bwoii Summer Time Mp3,Music,3:55,2013-10-16T05:52:32.000Z,"1,064",8,1
2402,Mathieu Greedy Charette,https://soundcloud.com/mathieugreedycharette/pour-l-enfant-j-aime,pour l enfant j aime,Music,3:00,2013-10-16T05:48:41.000Z,"1,455",20,3
2403,Mathieu Greedy Charette,https://soundcloud.com/mathieugreedycharette/coute-ca,écoute ca,Music,3:55,2013-10-16T05:45:51.000Z,791,11,1
2404,Fueled By Ramen,https://soundcloud.com/fueled_by_ramen/twenty-one-pilots-stressed-out,twenty one pilots: Stressed Out,twenty one pilots,3:30,2015-11-13T16:26:10.000Z,"33,343,685","416,619","31,398"
2405,Tyga,https://soundcloud.com/kinggoldchains/rumorz-feat-chris-brown,Rumorz Feat. Chris Brown (Prod. By Jess Jackson & Crakwav),rap,3:24,2016-01-15T21:59:19.000Z,"2,277,406","45,009","4,039"
2406,AWGE,https://soundcloud.com/awgeshit/aap-mob-ft-aap-rocky-x-key-x-aap-twelvyy-crazy-brazy,A$AP MOB FT. A$AP ROCKY X KEY! X A$AP TWELVYY - CRAZY BRAZY,None,3:07,2016-10-01T00:55:15.000Z,"9,268,372","176,312","23,887"
2407,Joey Bada$$,https://soundcloud.com/joeybadass/front-center,FRONT & CENTER,Hip-hop & Rap,3:03,2016-10-20T20:00:48.000Z,"5,948,645","129,699","23,099"
2408,Maxsime,https://soundcloud.com/maxsime/bittersweet-symphony-asap,Bittersweet Symphony - Asap Rocky,Hip/Hop,2:41,2013-09-02T15:07:16.000Z,"347,164","6,433",292
2409,Notorious B.I.G.,https://soundcloud.com/notoriousbig/big-poppa-explicit,Big Poppa (2007 Remaster),Rap/Hip Hop,0:00,2007-03-05T00:00:00.000Z,"1,836,499","25,463","1,034"
2410,Travis Scott,https://soundcloud.com/travisscott-2/antidote-1,Antidote,Rap,0:00,2015-09-04T00:00:00.000Z,"4,387,301","50,616","2,251"
2411,Big Sean,https://soundcloud.com/bigsean-1/mula-remix,"Big Sean - Mula Remix (feat. 2 Chainz, Meek Mill & Earlly Mac)",Hip Hop,0:00,2013-01-01T00:00:00.000Z,"21,053",226,10
2412,ACTION BRONSON,https://soundcloud.com/actionbronson/baby-blue-ft-chance-the-rapper,Baby Blue (feat. Chance the Rapper),Rap/Hip Hop,0:30,2015-03-03T00:00:00.000Z,"53,369,698","839,611","103,116"
2413,Aer,https://soundcloud.com/theaermusic/one-of-a-kind,One Of A Kind,Alternative,0:30,2015-06-16T00:00:00.000Z,"723,786","8,885","1,746"
2414,IAMMXO,https://soundcloud.com/iammxo/chiddy-bang-talking-to-myself,CHIDDY BANG TALKING TO MYSELF (IAMM Procrastinating EDIT),alternative hip hop,4:09,2012-08-02T01:46:55.000Z,"301,735","3,305",242
2415,Chiddy Bang,https://soundcloud.com/chiddy-bang/kids-feat-mgmt-1,Kids (Feat. MGMT),Hip-hop/Electronica,3:12,2009-04-06T05:34:05.000Z,"2,505,905","31,531","4,611"
2416,Skyzoo,https://soundcloud.com/skyzoomusic/we-are-jamla-feat-big-remo-gq,"We Are Jamla (feat. Big Remo, GQ, Rapsody & 9th Wonder)",Hip-hop & Rap,4:22,2009-07-14T00:00:00.000Z,830,23,0
2417,Closed Sessions,https://soundcloud.com/closed-sessions/never-give-you-up-one-for-ava,"Never Give You Up (One For Ava) (feat. Rapsody, Guilty Simpson, Villa, & Avalyn Villagomez)",A-Villa,4:35,2014-11-03T19:48:40.000Z,"4,540",64,11
2418,M.Z.Fresh. Soundpower,https://soundcloud.com/m-z-fresh-soundpower/14-20-feet-tall-feat-erykah,14 20 Feet Tall Feat. Erykah Badu & Rapsody,None,4:20,2012-08-12T20:54:58.000Z,"4,144",74,13
2419,T.I.,https://soundcloud.com/tiofficial/ti-about-the-money-ft-young-thug,About the Money (feat. Young Thug),Rap,0:00,2014-06-03T00:00:00.000Z,"44,098,653","580,025","68,064"
2420,Young Chop,https://soundcloud.com/youngchopbeatz/lil-durk-party-ft-young-thug,LIL DURK-LET'S THROW A PARTY FT. YOUNG THUG,LILDURK,3:45,2014-05-10T17:39:51.000Z,"18,135,411","220,980","26,132"
2421,RichTrax,https://soundcloud.com/richtrax/rich-homie-quan-freestyle-ft-young-thug-rich-gang-the-tour-part-1-digitaldrippedcom,Rich Homie Quan - Freestyle ft. Young Thug (Rich Gang The Tour Part 1) (DigitalDripped.com),Rich Homie Quan,3:42,2014-09-29T21:58:43.000Z,"12,073,077","153,303","11,822"
2422,DMX,https://soundcloud.com/dmx-music/niggaz-done-started-something,Niggaz Done Started Something (feat. L.O.X. & Mase),Hip Hop,0:00,1998-05-01T00:00:00.000Z,"56,312","1,023",43
2423,Albee Al,https://soundcloud.com/albeeal201/03-banned-from-tv,03 Banned From Tv,EveryDayJune30th,3:43,2015-09-03T18:26:03.000Z,"535,745","6,415",362
2424,Albee Al,https://soundcloud.com/albeeal201/roll-in-peace-freekodak,Roll In Peace #FreeKodak,Hip-hop & Rap,3:22,2018-02-11T18:44:39.000Z,"337,960","5,318",249
2425,DeJ Loaf,https://soundcloud.com/moaninmonkeys/dej-loaf-hold-you-down,DeJ Loaf - Hold You Down (Prod.by Ashton Woods),dej loaf,3:40,2014-02-05T01:14:37.000Z,"4,891,315","64,897","5,862"
2426,TopDawgEnt,https://soundcloud.com/topdawgent/kendrick-lamar-black-friday,Kendrick Lamar - Black Friday,kendricklamar,3:59,2015-11-27T21:49:34.000Z,"78,104,678","1,278,399","139,779"
2427,50 Cent,https://soundcloud.com/50_cent/im-the-man-ft-sonny-digital,I'm The Man ft. Sonny Digital,50 cent,3:55,2015-12-04T06:39:52.000Z,"49,966,061","684,477","51,981"
2428,PRO ERA RECORDS.,https://soundcloud.com/proeraradio/suspect-featuring-pro-era-prod,Suspect Featuring Pro Era (Prod. By Chuck Strangers),joey badass,11:46,2014-06-26T11:18:01.000Z,"1,510,933","21,323","2,488"
2429,PRO ERA RECORDS.,https://soundcloud.com/proeraradio/joey-bada-christ-conscious-prod-by-basquiat-1,"Joey Bada$$ - ""Christ Conscious"" (Prod. by Basquiat)",joey badass,2:53,2014-09-30T03:23:46.000Z,"12,440,309","200,786","28,931"
2430,Interscope Records,https://soundcloud.com/interscope/mgk-ft-2chainz-meek-mill,"MGK ft. 2Chainz, Meek Mill, French Montana, Mystikal, Yo Gotti - Wild Boy (Remix)",Hip Hop,1:31,2012-05-22T02:22:24.000Z,"5,343,588","66,094","7,391"
2431,rickyrozaymmg,https://soundcloud.com/rickyrozaymmg/idols-become-rivals,Idols Become Rivals (feat. Chris Rock),Rap,0:00,2017-03-17T00:00:00.000Z,"341,884","4,254",296
2432,rickyrozaymmg,https://soundcloud.com/rickyrozaymmg/trap-trap-trap,Trap Trap Trap (feat. Wale & Young Thug),Rap,0:00,2017-03-17T00:00:00.000Z,"517,761","7,103",663
2433,rickyrozaymmg,https://soundcloud.com/rickyrozaymmg/dead-presidents,"Dead Presidents (feat. Future, Jeezy & Yo Gotti)",Rap,0:00,2017-03-17T00:00:00.000Z,"211,872","2,501",238
2434,Lukas. 13,https://soundcloud.com/lucas-soares-87/primeiramente-uma-oracao-poetas-na-escuridao-pt-3,PrimeiraMente - Uma Oração - Poetas Na Escuridão [Pt. 3],Hip Hop,4:01,2014-09-25T03:46:57.000Z,"99,150","1,011",40
2435,ANDRADE,https://soundcloud.com/andrade011/haikaiss-sem-grac-a-prod-tuche,Haikaiss - Sem Graça (Prod. Tuchê),rap,3:51,2013-11-12T02:37:52.000Z,"6,972,408","90,958","5,139"
2436,FanConeCrew,https://soundcloud.com/fanconecrew/cacife-clandestino-beija-flor,Cacife clandestino - beija flor,None,4:20,2012-11-23T21:01:11.000Z,"3,554,993","49,966","3,645"
2437,TUBAÍNA Damassaclan,https://soundcloud.com/tubainarap/tuba-na-me-ensina-prod-pavel,TUBAÍNA - ME ENSINA (Prod. Pavel),tubaina,3:47,2015-06-15T15:53:41.000Z,"103,581","1,525",67
2438,TUBAÍNA Damassaclan,https://soundcloud.com/tubainarap/tuba-na-morangos-prod-gugs,TUBAÍNA - MORANGOS (Prod. Gugs),tubaina,3:13,2015-06-15T16:16:14.000Z,"73,915",955,57
2439,TUBAÍNA Damassaclan,https://soundcloud.com/tubainarap/tuba-na-oque-voce-me-diz-prod,TUBAÍNA - OQUE VOCE ME DIZ (Prod. Lr Beats),tubaina,3:01,2015-06-15T16:16:04.000Z,"22,608",254,17
2440,lapizmusic,https://soundcloud.com/lapizmusic/03-somos-hip-hop,03 Somos Hip-Hop,Hip-Hop,4:04,2013-06-23T02:54:52.000Z,"13,126",165,28
2441,lapizmusic,https://soundcloud.com/lapizmusic/04-me-haces-falta-feat-la-glo,04 Me Haces Falta (feat. La Glo),Hip-Hop,3:14,2013-06-23T02:54:52.000Z,"17,352",153,37
2442,brysontiller,https://soundcloud.com/brysontiller/bryson-tiller-self-righteous-prod-by-ayo,"Bryson Tiller ~ Self Righteous (Prod. By Ayo, Keyz & ENT)",Bryson Tiller,4:00,2015-12-01T16:05:21.000Z,"68,531,953","964,388","94,148"
2443,brysontiller,https://soundcloud.com/brysontiller/bryson-tiller-just-another-interlude-prod-by-j-louis,Bryson Tiller ~ Just Another Interlude (Prod. By J - Louis),Bryson Tiller,3:05,2015-08-15T05:04:42.000Z,"63,580,294","852,511","84,098"
2444,brysontiller,https://soundcloud.com/brysontiller/bryson-tiller-ease-feat-wuntayk-timmy-prod-by-syk-sense,Bryson Tiller ~ Ease Feat WunTayk Timmy (Prod. by Syk Sense),Bryson Tiller ,3:27,2015-04-19T22:18:35.000Z,"12,413,456","193,614","21,663"
2445,Tee Grizzley,https://soundcloud.com/tee-grizzley/second-day-out,Second Day Out,None,3:05,2017-03-10T16:05:04.000Z,"2,577,291","37,346","1,640"
2446,The Weeknd,https://soundcloud.com/theweeknd/reminder-1,The Weeknd - Reminder,R & B,0:00,2016-11-25T00:00:00.000Z,"2,976,316","31,177","2,505"
2447,Travis Scott,https://soundcloud.com/travisscott-2/wonderful-ftthe-weeknd,Wonderful Ft.The Weeknd,travisscott ,3:37,2015-12-31T05:13:42.000Z,"139,781,239","2,055,718","217,888"
2448,The Weeknd,https://soundcloud.com/theweeknd/the-weeknd-king-of-the-fall,The Weeknd - King Of The Fall,XO,5:01,2014-07-20T23:54:36.000Z,"48,990,068","711,314","105,371"
2449,Lil Pump,https://soundcloud.com/lilpump/lil-pump-gucci-gang-prod-bighead-gnealz,Gucci Gang,Hip-hop & Rap,2:04,2017-08-27T22:45:00.000Z,"146,870,218","1,759,944","79,901"
2450,Lil Pump,https://soundcloud.com/lilpump/fasho-fasho-ft-offset,Fasho Fasho ft. Offset,Hip-hop & Rap,2:58,2019-02-22T05:01:30.000Z,"1,495,807","24,511",774
2451,Lil Pump,https://soundcloud.com/lilpump/be-like-me-ft-lil-wayne,Be Like Me ft. Lil Wayne,Hip-hop & Rap,4:00,2019-02-21T16:01:41.000Z,"10,534,503","161,828","5,477"
2452,Lil Dicky,https://soundcloud.com/lil-dicky/professional-rapper-feat-snoop,Professional Rapper (feat. Snoop Dogg),Hip-Hop,5:54,2015-07-31T00:00:00.000Z,"987,595","13,749",727
2453,Outkast,https://soundcloud.com/outkast-music/ms-jackson,Ms. Jackson,Rap,0:00,2001-11-30T00:00:00.000Z,"1,956,081","27,989","1,150"
2454,watchthethrone,https://soundcloud.com/watchthethrone/ni-as-in-paris,Ni**as In Paris,Hip Hop,0:00,2011-01-01T00:00:00.000Z,"1,810,885","22,394",714
2455,WALE,https://soundcloud.com/walefolarin/4-girls-on-drugs-prod-by-no,4 Girls On Drugs (Prod. By No Credit),Wale,4:49,2014-12-23T20:32:33.000Z,"10,506,254","170,509","22,754"
2456,Wiz Khalifa,https://soundcloud.com/wizkhalifa/wiz-khalifa-x-ty-dolla-sign-post-up,Wiz Khalifa x Ty Dolla $ign ~ Post Up (prod. by Ty Dolla $ign),Talk About it in the Morning,3:42,2015-03-09T20:27:45.000Z,"41,984,771","588,530","51,599"
2457,Strange Music Inc Official,https://soundcloud.com/strangemusicinc-official/tech-n9ne-hood-go-crazy-ft-2-chainz-bob,Tech N9ne - Hood Go Crazy ft. 2 Chainz & B.o.B,Tech N9ne,3:46,2015-02-26T00:54:27.000Z,"23,281,446","343,915","30,277"
2458,Tyga,https://soundcloud.com/kinggoldchains/chiraq-to-la,ChiRaq To LA,TYGA,5:25,2014-05-06T08:49:00.000Z,"2,421,544","32,586","6,309"
2459,Russ,https://soundcloud.com/russ/pull-the-trigger-prod-russ,Pull the Trigger (Prod. Russ),Rap,0:00,2015-07-28T00:00:00.000Z,"16,808,352","246,324","29,372"
2460,pitré,https://soundcloud.com/saintpitre/true-in-the-game,True In The Game [ Prod. Cat Soup ],None,2:28,2016-08-17T01:13:28.000Z,"253,239","6,166","1,043"
2461,Wiz Khalifa,https://soundcloud.com/wizkhalifa/more-and-more,More And More,Hip-hop & Rap,3:44,2016-06-22T19:02:31.000Z,"4,474,635","78,760","10,724"
2462,Snoop Dogg,https://soundcloud.com/snoopdogg/kush-ups-main,Kush Ups (ft. Wiz Khalifa),Hip-hop & Rap,3:58,2016-06-07T22:13:34.000Z,"6,218,185","125,268","12,517"
2463,Wiz Khalifa,https://soundcloud.com/wizkhalifa/no-permission,No Permission,TGOD,3:54,2015-05-11T20:04:19.000Z,"8,916,931","137,551","12,644"
2464,Kanye West,https://soundcloud.com/kanyewest/facts-explicit,FACTS (EXPLICIT),FACTS,3:31,2016-01-01T02:16:38.000Z,0,0,0
2465,Post Malone,https://soundcloud.com/postmalone/trynafuckmeover,50 Cent - Tryna Fuck Me Over Feat. Post Malone (Prod. by Scoop Deville),Kanan,2:43,2015-12-09T20:09:24.000Z,"23,968,808","354,573","33,035"
2466,SMOOVE3K,https://soundcloud.com/smoovetheartist/get-sum-97,Get Sum 97',Trap,3:10,2017-02-07T00:03:40.000Z,"114,864","1,518",123
2467,dru08,https://soundcloud.com/dru08/huey-pop-lock-and-drop-it,Huey - Pop Lock And Drop It,None,4:21,2012-04-23T19:48:22.000Z,"2,394,496","32,565","3,049"
2468,Location,https://soundcloud.com/rcz-1/fried-rice-g-eazy,Fried Rice - G-Eazy,Hiphop,2:02,2012-06-07T22:44:21.000Z,"13,069,280","186,712","14,886"
2469,Strange Music Inc Official,https://soundcloud.com/strangemusicinc-official/tech-n9ne-fragile-feat,"Tech N9ne - 'Fragile' feat. Kendrick Lamar, ¡MAYDAY! and Kendall Morgan",Rap/hip Hop,4:00,2013-07-16T21:59:05.000Z,"19,472,048","266,598","39,334"
2470,TopDawgEnt,https://soundcloud.com/topdawgent/sza-feat-kendrick-lamar,"SZA feat. Kendrick Lamar ""Babylon""",sza,3:54,2014-04-07T18:20:44.000Z,"12,330,731","194,365","41,155"
2471,TopDawgEnt,https://soundcloud.com/topdawgent/kendrick-lamar-westside-right,"Kendrick Lamar - Westside, Right On Time ft. Young Jeezy (Prod. by Canei Finch)",Hip-hop/rap,4:47,2012-08-17T21:41:12.000Z,"19,754,696","316,779","42,807"
2472,Lil Baby,https://soundcloud.com/lil-baby-4pf/woah,Lil Baby - Woah,Hip Hop,0:30,2019-11-08T05:00:00.000Z,"56,456,357","706,305","12,489"
2473,Lil Baby,https://soundcloud.com/lil-baby-4pf/baby,"Quality Control, Lil Baby, DaBaby - Baby",Hip Hop,0:30,2019-07-17T04:00:00.000Z,"54,949,423","648,148","11,671"
2474,Lil Baby,https://soundcloud.com/lil-baby-4pf/back-on,"Quality Control, Lil Baby - Back On",Hip Hop,0:30,2019-08-16T04:00:00.000Z,"7,864,675","99,253","1,928"
2475,Change Prism ∞∆,https://soundcloud.com/changeprism/jalal-salaam-as-above-so-below-feat-ricky-reasonz-x-prod-by-grimm-doza-x-ricky-reasonz,"Jalal Salaam 'As Above, So Below' feat. Ricky Reasonz & ∞∆ [ prod. by GRiMM DOZA x Ricky Reasonz ]",Mathematics ^2,5:54,2014-08-27T01:06:34.000Z,"145,585","3,008",592
2476,UKNOWY,https://soundcloud.com/uknowymunich/uky-radio-vol-2-the-ancient-consciousness-of-good-spirit-by-shungu,UKNOWY RADIO w/ Shungu,UKY RADIO,45:50,2015-08-28T11:46:19.000Z,"8,213",320,58
2477,jcmynt,https://soundcloud.com/jcmynt/dj-spinna-underground-forever,Dj spinna - underground forever / L. the head toucha - too complex,When radio played gems,3:11,2011-08-18T18:03:22.000Z,"1,122",20,4
2478,Sofiane,https://soundcloud.com/sofiane-official/lundi,Lundi,Rap,0:00,2018-01-22T00:00:00.000Z,"75,417","1,018",41
2479,Sofiane,https://soundcloud.com/sofiane-official/toka,Toka,Rap,0:00,2017-09-08T00:00:00.000Z,"49,051",781,55
2480,Lacrim,https://soundcloud.com/lacrim-official/track-7,Oh bah oui (feat. Booba),Rap,0:00,2017-03-31T00:00:00.000Z,"43,883",588,37
2481,Alonzo,https://soundcloud.com/alonzo-official/bagarre,Bagarre,Rap,0:00,2017-08-25T00:00:00.000Z,"13,971",224,16
2482,Spinnin' Records,https://soundcloud.com/spinninrecords/alvaro-lil-jon-jetfire-vegas-preview,"ALVARO, LIL JON & JETFIRE - VEGAS [Hardwell live @ EDC] (Out Now)",Electro House,2:56,2016-07-27T15:00:11.000Z,"172,967","4,785","1,212"
2483,LilFrostiee,https://soundcloud.com/lilfrostiee/im-so-dope,I'm So Dope,Hip-hop/rap,3:34,2013-07-01T04:13:50.000Z,"4,592",85,26
2484,PHOR,https://soundcloud.com/phor-1/chi-town-prod-by-lehday,CHI TOWN (Prod By. Lehday),Hip-hop & Rap,4:06,2017-08-01T16:20:07.000Z,"347,756","5,526",281
2485,PARDISON FONTAINE,https://soundcloud.com/pardi/backin-it-up-feat-cardi-b,Backin' It Up (feat. Cardi B),Rap/Hip Hop,0:30,2018-09-20T20:00:00.000Z,"15,390,821","233,926","6,457"
2486,Cardi B,https://soundcloud.com/iamcardib/i-like-it,I Like It,Rap/Hip Hop,4:13,2018-04-06T00:00:00.000Z,"48,030,719","737,621","16,942"
2487,Goshfather & Jinco,https://soundcloud.com/goshfatherjinco/dimitri-vegas-like-mike-diplo-fatboy-slim-eparrei-goshfather-jinco-remix,"Dimitri Vegas & Like Mike, Diplo & Fatboy Slim - Eparrei  (Goshfather & Jinco Remix)",Vegas,3:34,2014-06-29T09:34:15.000Z,"69,481","1,012",311
2488,Play Me Records,https://soundcloud.com/playmerecords/tisoki-low-vip-mixfree-download,Tisoki - Low (VIP Mix) [Free Download],Twerk,2:26,2014-12-25T20:26:46.000Z,"15,416",371,79
2489,Downlink,https://soundcloud.com/downlink/excision-downlink-mark-the-beast-go-low,"Excision, Downlink, Mark the Beast - Go Low",excision,4:06,2014-12-25T19:46:52.000Z,"116,811","3,652",801
2490,TheUniverse,https://soundcloud.com/theaxes/princess-sarah-javance-uncover-zara-larsson-cover,Princess Sarah - J'Avance (Uncover - Zara Larsson Cover),princesssarah,4:05,2015-04-26T10:32:07.000Z,"53,504",577,32
2491,VMC (Vismajor Company),https://soundcloud.com/vismajorcompany/nuckle-flow,Nuckle Flow,Hip-Hop,2:11,2014-06-18T22:43:47.000Z,"544,876","4,093",246
2492,Nucksal,https://soundcloud.com/nucksal/just-do-it,JUST DO  IT,Nucksal,3:20,2013-11-01T04:45:27.000Z,"139,522","1,333",119
2493,user661816330,https://soundcloud.com/user661816330/rhymonic-storm,화나 - Rhymonic Storm,Rap,2:44,2013-07-25T10:02:26.000Z,"134,817",784,57
2494,Chaboombox,https://soundcloud.com/chaboombox/chaboom-featringo-jay,Chaboom - 안산 느와르 feat.RINGOJAY,Chaboom,4:10,2014-08-19T16:15:13.000Z,"32,618",393,30
2495,Amix,https://soundcloud.com/amix-231/godemis-of-ces-cru-wavy,Godemis Of Ces Cru - Wavy,GODEMIS of CES CRU,3:14,2014-04-16T16:08:04.000Z,"237,242","3,213",297
2496,A'187,https://soundcloud.com/lookieitsaniee/tech-n9ne-so-dope-feat,"Tech N9ne - So Dope (Feat. Wrekonize, Snow Tha Product & Twisted Insane)",Rap,4:23,2013-07-18T21:44:56.000Z,"6,675,595","85,476","7,978"
2497,Strange Music Inc Official,https://soundcloud.com/strangemusicinc-official/tech-n9ne-speedom-wwc2-ft-eminem-krizz-kaliko,Tech N9ne - Speedom (WWC2) ft. Eminem & Krizz Kaliko,Tech N9ne,4:55,2015-04-20T15:30:06.000Z,"7,498,533","94,686","6,067"
2498,Alligatoah,https://soundcloud.com/alligatoah/alligatoah-namen-machen,Alligatoah - Namen machen,Rap,3:44,2012-01-31T16:33:57.000Z,"876,293","7,070",594
2499,Freund von Niemand,https://soundcloud.com/fvnzh/bonez-mc-gzuz-maxwell-lx-mayday-mayday,"Bonez MC, Gzuz, Maxwell & LX - Mayday Mayday",Hip-Hop,2:42,2015-01-30T18:59:54.000Z,"542,659","5,526",150
2500,dESERTBeatz,https://soundcloud.com/desertbeatz/kontra-k-panzerglas,Kontra K. - Panzerglas (prod. by dESERTBeatz),Rap,4:04,2011-06-11T02:01:26.000Z,"267,261","2,698",130
2501,PRO ERA RECORDS.,https://soundcloud.com/proeraradio/a-la-sole-ft-domo-genesis-where-im-from-prod-by-jordan-granados,"A La $ole  - ""Where I'm From"" ft. Domo Genesis(Prod. by Jordan Granados)",a la $ole,3:44,2015-05-18T17:20:01.000Z,"955,352","20,292","3,562"
2502,OFWGKTA Official,https://soundcloud.com/ofwgkta-official/chum,Earl Sweatshirt: Chum,Hip Hop,2:58,2012-11-01T22:20:26.000Z,"12,046,732","174,395","23,248"
2503,TopDawgEnt,https://soundcloud.com/topdawgent/10-illuminate,ILLuminate ft. Kendrick Lamar (Prod. by Skhye Hutch),Hip Hop ,5:06,2012-05-08T18:08:36.000Z,"2,645,917","41,123","6,056"
